"subjectID","activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
9,"WALKING",0.278503,-0.018089,-0.110821,0.951867,-0.031434,-0.115856,0.070436,0.021226,0.004148,-0.080836,-0.06256,0.11163,-0.08092,-0.035628,-0.063341,-0.098084,-0.098084,-0.203734,-0.294542,-0.510254,-0.294711,-0.257678,-0.250806,-0.310728,0.02132,0.023783,-0.314265,-0.367707,-0.399541,-0.378291,-0.389047,-0.36657,-0.383676,-0.436906,-0.240223,-0.200625,0.016482,-0.152104,-0.318801,0.161673,-0.316871,0.15924,-0.513797,0.127416,-0.602582,0.243222,-0.238354,-0.201697,-0.057964,-0.980972,-0.971242,-0.955524,-0.206734,-0.27693,-0.409765,-0.476164,-0.467054,-0.265684,-0.526985,-0.5492,-0.457881,-0.379429,-0.379429,-0.317113,-0.489726,-0.599866,-0.21802,-0.223973,-0.033797,-0.170228,-0.22838,-0.419104,-0.507405,-0.49099,-0.342367,-0.513892,-0.322338,-0.562715,-0.624352
9,"WALKING_DOWNSTAIRS",0.295923,-0.020399,-0.091028,0.938418,-0.03523,-0.082276,0.130193,-0.020687,0.002626,-0.091638,-0.07126,0.116804,-0.094591,-0.059761,-0.067808,0.145886,0.145886,-0.162376,-0.168921,-0.469028,0.103129,-0.18312,-0.103706,-0.440634,0.062506,-0.042427,-0.064535,-0.313643,-0.293678,-0.434022,-0.232043,-0.330318,-0.325043,-0.312512,-0.250687,-0.165224,-0.003517,-0.115192,0.222204,-0.049827,0.007169,-0.08245,-0.34754,0.065678,-0.463172,0.132021,0.213392,-0.208311,-0.007715,-0.952141,-0.936307,-0.876641,0.017623,-0.309442,-0.359513,-0.396429,-0.340765,-0.279685,-0.509669,-0.448602,-0.41724,0.26512,0.26512,0.039908,-0.322331,-0.455855,0.250489,-0.273561,-0.034949,0.009382,-0.355982,-0.425377,-0.423559,-0.364283,-0.356561,0.088867,0.070553,-0.424171,-0.485159
9,"WALKING_UPSTAIRS",0.262436,-0.01951,-0.125219,0.902648,-0.037795,-0.26601,0.069227,0.001266,0.00766,-0.163967,-0.041259,0.145695,-0.068469,-0.03028,-0.023633,-0.260728,-0.260728,-0.440668,-0.083323,-0.672841,-0.342736,-0.405023,-0.38471,-0.34122,-0.247086,-0.215204,-0.402045,-0.608499,-0.615126,-0.427211,-0.529276,-0.547022,-0.313942,-0.499159,-0.327699,-0.284882,-0.414946,-0.507491,-0.37289,-0.001954,-0.419533,0.02576,-0.531483,-0.259963,-0.734159,0.136001,-0.361444,-0.302206,-0.253434,-0.954384,-0.901317,-0.894071,-0.335292,-0.586147,-0.647296,-0.343977,-0.400859,-0.138176,-0.66042,-0.708605,-0.657114,-0.400222,-0.400222,-0.445485,-0.42584,-0.748651,-0.369816,-0.297641,-0.244082,-0.327422,-0.590113,-0.677831,-0.361626,-0.352033,-0.165555,-0.509929,-0.484936,-0.456841,-0.787782
10,"STANDING",0.280231,-0.024294,-0.117169,-0.45307,-0.139298,-0.031122,0.073815,0.015699,0.007167,-0.019556,-0.077033,0.10472,-0.100308,-0.03888,-0.059074,-0.956782,-0.956782,-0.976234,-0.937591,-0.970831,-0.969184,-0.954342,-0.964301,-0.14052,0.200554,0.317329,-0.979015,-0.968039,-0.972592,0.048557,0.042594,0.146113,-0.953794,-0.95467,-0.969756,0.070758,0.071313,0.157621,-0.950848,0.260389,-0.968561,0.212826,-0.937693,0.216535,-0.960977,0.202625,-0.968284,-0.946454,-0.959471,-0.954532,-0.966701,-0.963046,-0.978007,-0.966931,-0.976257,-0.961713,-0.95366,-0.971941,-0.965901,-0.966621,-0.983949,-0.940302,-0.940302,-0.967557,-0.927471,-0.959633,-0.967968,-0.946229,-0.959814,-0.978904,-0.968121,-0.978582,-0.964545,-0.953453,-0.975299,-0.944305,-0.965378,-0.933701,-0.960773
10,"SITTING",0.270612,-0.015043,-0.104253,0.791887,-0.041261,0.202535,0.077537,0.008979,-0.004996,-0.043243,-0.067999,0.074596,-0.093156,-0.041122,-0.048941,-0.960757,-0.960757,-0.988054,-0.944202,-0.993707,-0.984943,-0.94045,-0.974645,-0.082614,0.027932,0.233644,-0.989365,-0.980963,-0.986057,0.193449,-0.026186,0.117531,-0.986477,-0.986179,-0.965395,0.214105,0.067725,-0.084444,-0.955281,0.221566,-0.985901,0.324762,-0.97446,0.005813,-0.992192,0.344009,-0.982902,-0.91798,-0.967827,-0.973128,-0.93569,-0.966899,-0.988946,-0.980757,-0.988256,-0.988873,-0.984373,-0.960446,-0.992327,-0.992584,-0.99026,-0.93967,-0.93967,-0.98521,-0.963065,-0.991696,-0.982242,-0.912838,-0.966121,-0.989551,-0.982046,-0.989111,-0.989712,-0.98358,-0.962419,-0.941512,-0.983267,-0.96246,-0.991409
10,"LAYING",0.27665,-0.015542,-0.107964,0.954009,-0.04316,0.034698,0.080978,0.011901,-0.004858,-0.028185,-0.087682,0.103252,-0.104754,-0.037159,-0.058416,-0.951989,-0.951989,-0.965164,-0.929787,-0.971638,-0.9701,-0.923379,-0.955272,0.159124,-0.012623,0.07761,-0.963565,-0.942188,-0.972242,0.253301,-0.187095,0.005629,-0.924006,-0.960324,-0.950916,-0.281787,-0.164082,-0.098887,-0.94011,0.090245,-0.951634,0.19732,-0.937787,-0.226493,-0.965614,0.01339,-0.978403,-0.919562,-0.941271,-0.991259,-0.975411,-0.95958,-0.964311,-0.941329,-0.976431,-0.929895,-0.958861,-0.953681,-0.950368,-0.976445,-0.969051,-0.937265,-0.937265,-0.952058,-0.920487,-0.964409,-0.982949,-0.92186,-0.938099,-0.968612,-0.944847,-0.979429,-0.932274,-0.9584,-0.958901,-0.945048,-0.952106,-0.922962,-0.965056
10,"WALKING",0.278574,-0.017022,-0.109058,0.963092,-0.083828,0.054928,0.085794,0.004082,-0.016295,0.010689,-0.081954,0.09867,-0.12271,-0.05192,-0.061126,-0.127401,-0.127401,-0.132625,-0.156459,-0.440364,-0.11419,0.053391,-0.412183,-0.263326,0.243797,0.258968,-0.107941,0.030905,-0.464021,-0.260131,-0.148446,0.055799,-0.277914,-0.345209,-0.10853,-0.093367,-0.12211,-0.1298,-0.093024,0.1796,0.020519,-0.071285,-0.412617,0.1291,-0.515065,-0.000234,-0.17871,-0.022743,-0.395645,-0.974435,-0.971115,-0.957863,-0.052199,0.07508,-0.511663,-0.414205,-0.250853,-0.174525,-0.366064,-0.509683,-0.329079,-0.185602,-0.185602,0.037608,-0.402025,-0.501028,-0.206366,-0.129776,-0.435304,-0.079152,0.048487,-0.558513,-0.458293,-0.204393,-0.273293,-0.370472,0.050209,-0.49976,-0.517676
10,"WALKING_DOWNSTAIRS",0.290402,-0.020005,-0.110849,0.939807,-0.064616,0.041872,0.100959,0.010782,0.000153,-0.12484,-0.106743,0.072443,-0.064376,-0.048938,-0.072041,0.250844,0.250844,0.050701,-0.023847,-0.401854,0.215665,0.009047,-0.157728,-0.321679,0.066719,0.257067,0.181419,-0.119504,-0.240679,-0.23678,-0.297763,0.018982,-0.21435,-0.272496,0.039137,-0.177216,-0.00556,-0.044893,0.220116,0.164429,0.156978,0.125206,-0.312348,0.077436,-0.484196,0.178773,0.295734,0.004079,-0.183558,-0.939268,-0.937004,-0.902085,0.223276,-0.10502,-0.318188,-0.304745,-0.311408,-0.035302,-0.416986,-0.471651,-0.227137,0.156998,0.156998,0.110877,-0.280383,-0.494106,0.324958,-0.063334,-0.268686,0.156913,-0.153356,-0.396148,-0.339514,-0.343237,-0.150392,-0.061674,0.038027,-0.38778,-0.544989
10,"WALKING_UPSTAIRS",0.267122,-0.014385,-0.11818,0.931861,-0.056567,0.022753,0.064883,0.026631,-0.051338,0.073345,-0.09546,0.087966,-0.157213,-0.037235,-0.036502,-0.026662,-0.026662,-0.262038,0.043857,-0.523463,-0.139411,-0.039069,-0.301206,-0.300391,-0.003545,-0.289969,-0.201214,-0.206873,-0.553231,-0.230338,-0.370855,-0.328583,-0.218525,-0.235859,-0.262763,-0.235765,-0.421429,-0.135479,-0.166867,0.087905,-0.153553,0.178735,-0.265372,-0.194447,-0.600583,0.158591,-0.161592,-0.005553,-0.073874,-0.959216,-0.937039,-0.864746,-0.18722,-0.177803,-0.60752,-0.308535,0.041172,-0.320509,-0.427291,-0.604629,-0.482245,-0.211537,-0.211537,-0.22601,-0.113063,-0.618272,-0.171957,-0.051628,-0.034235,-0.247598,-0.202796,-0.662894,-0.341302,0.171736,-0.403822,-0.361438,-0.334365,-0.166969,-0.671291
11,"STANDING",0.280593,-0.01766,-0.108787,-0.134832,0.943018,0.11262,0.076665,0.012219,0.002777,-0.019174,-0.04156,0.152019,-0.102298,-0.041239,-0.066696,-0.980621,-0.980621,-0.983331,-0.952524,-0.990641,-0.983801,-0.971404,-0.973577,-0.063771,0.251945,0.226036,-0.984885,-0.973882,-0.979565,0.178105,0.00345,0.030017,-0.976187,-0.98264,-0.961434,0.006108,0.104942,0.096357,-0.973994,0.336011,-0.976941,0.295748,-0.967093,0.0406,-0.985979,0.256035,-0.984777,-0.972197,-0.971311,-0.979566,-0.990766,-0.984193,-0.985259,-0.972777,-0.982112,-0.980837,-0.982443,-0.959897,-0.981725,-0.990846,-0.986549,-0.972892,-0.972892,-0.976505,-0.954713,-0.984476,-0.985322,-0.973589,-0.971668,-0.987123,-0.973487,-0.983303,-0.982425,-0.982661,-0.963184,-0.976038,-0.975127,-0.954849,-0.983569
11,"SITTING",0.27659,-0.01492,-0.11284,0.871964,0.213716,0.188532,0.076178,-0.000214,0.008334,-0.039998,-0.075528,0.076174,-0.094842,-0.039281,-0.05054,-0.961971,-0.961971,-0.979356,-0.951884,-0.989519,-0.981481,-0.934503,-0.972855,-0.05034,0.096775,0.24347,-0.980832,-0.967455,-0.981125,0.15332,-0.080506,0.075598,-0.985107,-0.982637,-0.954454,0.115679,-0.102473,-0.045958,-0.953066,0.198649,-0.975315,0.192259,-0.9698,-0.039897,-0.987256,0.159345,-0.982797,-0.921402,-0.96837,-0.988069,-0.949793,-0.971662,-0.980335,-0.966767,-0.983442,-0.988165,-0.982249,-0.952844,-0.990502,-0.988555,-0.981016,-0.944582,-0.944582,-0.974512,-0.959964,-0.986257,-0.98339,-0.920047,-0.967884,-0.981608,-0.968421,-0.98435,-0.98919,-0.982138,-0.956803,-0.948522,-0.972289,-0.960711,-0.985607
11,"LAYING",0.277716,-0.017199,-0.108687,0.956465,-0.173083,0.127198,0.07601,0.012413,-0.000746,-0.029314,-0.076547,0.081059,-0.099519,-0.039599,-0.052473,-0.984854,-0.984854,-0.989242,-0.979978,-0.993428,-0.993808,-0.968703,-0.98767,0.08901,0.055741,0.29239,-0.992385,-0.979287,-0.988461,0.312172,-0.030509,0.120741,-0.978302,-0.994025,-0.980763,-0.129936,0.119201,-0.021297,-0.982255,0.233078,-0.988637,0.333099,-0.982577,-0.047849,-0.992981,0.223297,-0.994979,-0.964173,-0.986383,-0.994529,-0.981048,-0.989433,-0.992527,-0.979428,-0.990133,-0.980242,-0.99421,-0.980637,-0.98669,-0.995572,-0.990663,-0.980305,-0.980305,-0.988854,-0.977071,-0.992579,-0.995574,-0.963507,-0.985959,-0.993415,-0.981186,-0.990378,-0.981009,-0.994353,-0.982309,-0.981504,-0.988021,-0.977438,-0.992277
11,"WALKING",0.271822,-0.016648,-0.106096,0.946468,-0.212046,0.134053,0.082971,0.012768,-0.013365,-0.042693,-0.07051,0.084374,-0.09182,-0.051417,-0.034268,-0.288323,-0.288323,-0.402333,-0.421802,-0.630733,-0.396534,-0.083048,-0.616403,-0.373608,0.012876,0.040456,-0.453265,-0.241802,-0.692594,-0.35342,-0.427889,-0.092392,-0.514753,-0.593107,-0.398293,-0.175946,-0.297177,-0.184066,-0.458514,0.093582,-0.395116,0.084454,-0.610223,-0.074837,-0.751914,0.056365,-0.422842,-0.052212,-0.530626,-0.981101,-0.966241,-0.960853,-0.428516,-0.181419,-0.720655,-0.596347,-0.499625,-0.434178,-0.541616,-0.737994,-0.55108,-0.487736,-0.487736,-0.403141,-0.558363,-0.753671,-0.433703,-0.096607,-0.523093,-0.453943,-0.170177,-0.747565,-0.62315,-0.453663,-0.498555,-0.584456,-0.417447,-0.599745,-0.773574
11,"WALKING_DOWNSTAIRS",0.291606,-0.01781,-0.11107,0.941746,-0.200322,0.132372,0.089717,0.025227,-0.022521,-0.125069,-0.026278,0.057524,-0.022092,-0.052027,-0.037305,0.126228,0.126228,-0.198206,-0.197883,-0.599295,0.035194,0.024751,-0.377625,-0.400296,-0.056189,0.005314,-0.120463,-0.177479,-0.530226,-0.33885,-0.455973,-0.244415,-0.318777,-0.528255,-0.273459,-0.263296,-0.255278,-0.15048,0.090281,0.031673,-0.097455,0.033748,-0.45617,-0.169884,-0.668341,-0.009425,0.142457,0.070812,-0.324027,-0.954497,-0.92631,-0.925815,-0.083421,-0.126817,-0.57971,-0.374069,-0.495912,-0.31896,-0.534375,-0.684593,-0.480559,0.050774,0.050774,-0.127017,-0.33935,-0.677751,0.179907,0.026278,-0.348627,-0.128342,-0.130444,-0.628903,-0.397723,-0.481127,-0.39722,-0.137123,-0.173662,-0.380559,-0.71423
11,"WALKING_UPSTAIRS",0.263776,-0.030316,-0.106797,0.892626,-0.343577,0.146634,0.096856,-0.013263,-0.015146,-0.082091,-0.056693,0.063805,-0.064525,-0.071983,-0.046076,-0.132595,-0.132595,-0.509588,-0.255048,-0.757315,-0.355349,-0.254645,-0.551742,-0.524479,-0.189232,-0.48655,-0.495927,-0.455318,-0.765388,-0.446992,-0.461641,-0.482497,-0.471783,-0.581167,-0.674672,-0.24504,-0.635532,-0.183328,-0.336061,-0.137089,-0.475929,0.014901,-0.5501,-0.377996,-0.795986,0.015327,-0.238803,-0.103168,-0.203369,-0.953463,-0.924361,-0.906933,-0.452962,-0.428119,-0.785359,-0.501332,-0.282045,-0.694659,-0.660431,-0.809459,-0.777173,-0.289592,-0.289592,-0.490486,-0.37791,-0.801127,-0.198734,-0.088505,-0.113702,-0.458255,-0.437276,-0.803845,-0.517812,-0.153788,-0.729929,-0.376028,-0.513703,-0.381223,-0.822429
12,"STANDING",0.260113,-0.01752,-0.10816,-0.378592,0.803379,0.275043,0.08543,0.007744,-0.004371,-0.014655,-0.083554,0.145192,-0.09904,-0.041068,-0.067891,-0.948205,-0.948205,-0.969844,-0.930841,-0.971068,-0.956248,-0.951266,-0.954725,-0.235607,0.191373,0.171474,-0.968743,-0.963223,-0.96715,0.083907,-0.017662,0.02395,-0.956654,-0.952562,-0.945673,0.01057,-0.019987,0.04198,-0.943867,0.081808,-0.962448,0.157065,-0.945497,0.002206,-0.96395,0.0227,-0.955319,-0.949072,-0.948334,-0.936458,-0.974396,-0.959644,-0.969276,-0.96264,-0.970629,-0.966091,-0.953874,-0.950157,-0.967198,-0.9659,-0.969954,-0.936543,-0.936543,-0.962581,-0.935726,-0.962012,-0.955208,-0.95064,-0.948381,-0.97282,-0.964704,-0.972714,-0.969255,-0.955344,-0.956424,-0.942133,-0.961653,-0.940374,-0.961912
12,"SITTING",0.275007,-0.015789,-0.106307,0.926229,0.083051,0.088564,0.077128,0.010599,-0.002046,-0.042416,-0.075198,0.072846,-0.094102,-0.038748,-0.051563,-0.952177,-0.952177,-0.974734,-0.941907,-0.980392,-0.979666,-0.942768,-0.954627,0.03267,0.002415,-0.022616,-0.97711,-0.964236,-0.975552,0.13813,-0.098733,-0.056831,-0.968529,-0.963725,-0.955718,-0.062509,-0.19416,-0.080845,-0.955944,0.004878,-0.971715,0.255191,-0.958512,-0.111982,-0.978484,0.161268,-0.982569,-0.928581,-0.939662,-0.985204,-0.963642,-0.956209,-0.976494,-0.964047,-0.979113,-0.974425,-0.960497,-0.951553,-0.97733,-0.979348,-0.977139,-0.947517,-0.947517,-0.972746,-0.946769,-0.978261,-0.983999,-0.926034,-0.935917,-0.97798,-0.966539,-0.981409,-0.97634,-0.959041,-0.95477,-0.950647,-0.972951,-0.948461,-0.979256
12,"LAYING",0.277406,-0.0169,-0.105527,0.957318,-0.218865,-0.039538,0.074463,0.010048,-0.007881,-0.030003,-0.070008,0.074257,-0.097638,-0.040952,-0.048286,-0.94146,-0.94146,-0.968791,-0.888101,-0.96929,-0.976469,-0.932776,-0.947178,0.063624,-0.049328,0.079824,-0.971972,-0.953292,-0.971123,0.230673,-0.174967,0.011382,-0.890293,-0.948252,-0.952602,-0.241064,-0.143868,-0.130539,-0.945218,0.046899,-0.960859,0.176599,-0.902357,-0.261497,-0.96306,0.016282,-0.981244,-0.92314,-0.920685,-0.985314,-0.970483,-0.939534,-0.97244,-0.953203,-0.975557,-0.883655,-0.941469,-0.950365,-0.955416,-0.971195,-0.973689,-0.935233,-0.935233,-0.962679,-0.852272,-0.961923,-0.983647,-0.922852,-0.914189,-0.975581,-0.956666,-0.978793,-0.884385,-0.93853,-0.954336,-0.939742,-0.964146,-0.850033,-0.96291
12,"WALKING",0.277129,-0.015561,-0.103161,0.966874,-0.155983,-0.036084,0.045764,0.019777,0.005026,-0.104514,-0.034429,0.099974,-0.062239,-0.049853,-0.046734,-0.102205,-0.102205,-0.144065,-0.35593,-0.517494,-0.054358,-0.071302,-0.422325,-0.261426,0.149107,0.170803,-0.08162,-0.141374,-0.491386,-0.281107,-0.223461,-0.182008,-0.401976,-0.467886,-0.317282,0.020409,-0.025458,-0.027904,-0.153116,0.252268,-0.029912,0.018449,-0.442504,0.146075,-0.561176,0.077778,-0.128899,-0.122783,-0.410606,-0.979113,-0.964619,-0.950276,-0.013507,-0.089405,-0.512277,-0.546263,-0.449401,-0.35017,-0.390807,-0.581291,-0.480642,-0.236973,-0.236973,-0.020285,-0.413208,-0.54889,-0.160707,-0.208515,-0.452147,-0.031059,-0.094056,-0.531486,-0.593143,-0.443798,-0.422257,-0.408896,-0.013954,-0.494802,-0.564934
12,"WALKING_DOWNSTAIRS",0.281521,-0.018084,-0.109556,0.949862,-0.178702,-0.056105,0.06215,-0.011929,0.004853,-0.112532,-0.042734,0.089543,-0.026467,-0.060918,-0.065324,0.018314,0.018314,-0.107091,-0.213352,-0.442831,0.023505,0.15051,-0.402121,-0.332249,0.079332,0.234833,-0.007015,0.006394,-0.451614,-0.212788,-0.386696,-0.098562,-0.178856,-0.420631,-0.212767,-0.054812,0.110212,0.041017,0.148017,0.078615,0.076997,0.041524,-0.344938,0.11354,-0.458227,0.065877,0.042408,0.110835,-0.425017,-0.959504,-0.943298,-0.935399,0.006319,0.062922,-0.498656,-0.362143,-0.476288,-0.337807,-0.278608,-0.517479,-0.365232,0.097261,0.097261,0.065578,-0.320459,-0.45245,0.048335,0.01675,-0.48739,-0.072311,0.051512,-0.544461,-0.422363,-0.518923,-0.448513,-0.105125,0.042063,-0.423554,-0.48678
12,"WALKING_UPSTAIRS",0.27297,-0.026357,-0.10734,0.938371,-0.259144,-0.07025,0.072866,-0.006895,0.009067,-0.093123,-0.041131,0.089802,-0.045564,-0.033541,-0.065317,-0.229184,-0.229184,-0.432469,-0.316562,-0.674972,-0.321448,-0.168342,-0.560841,-0.420236,-0.10527,-0.217217,-0.385844,-0.333078,-0.68793,-0.331248,-0.38025,-0.323446,-0.42636,-0.604711,-0.406081,-0.158314,-0.351128,-0.224542,-0.290005,-0.001118,-0.320884,0.084226,-0.594033,-0.107078,-0.714333,0.097862,-0.290149,-0.103818,-0.436697,-0.960246,-0.941378,-0.938071,-0.359857,-0.311329,-0.719336,-0.526659,-0.52295,-0.349615,-0.549999,-0.761196,-0.606412,-0.285844,-0.285844,-0.329828,-0.525687,-0.713407,-0.27893,-0.130176,-0.4186,-0.390601,-0.335926,-0.750115,-0.560463,-0.483918,-0.396096,-0.395285,-0.346565,-0.564435,-0.733131
13,"STANDING",0.276716,-0.02044,-0.104332,-0.156852,0.656401,0.598885,0.076777,0.018344,-0.009884,-0.009736,-0.096625,0.11782,-0.101836,-0.041774,-0.064877,-0.960518,-0.960518,-0.985468,-0.944303,-0.985446,-0.974717,-0.965844,-0.966296,-0.262991,0.036342,0.076472,-0.9852,-0.980375,-0.980995,0.169896,0.065654,0.058418,-0.969463,-0.96869,-0.969127,-0.101927,-0.042663,0.146509,-0.959535,0.081511,-0.980754,0.300751,-0.957682,0.050208,-0.978151,0.054447,-0.968892,-0.950948,-0.950393,-0.957875,-0.975948,-0.959893,-0.98542,-0.980152,-0.983071,-0.972143,-0.962705,-0.967351,-0.981405,-0.978855,-0.989802,-0.947945,-0.947945,-0.980066,-0.944687,-0.975113,-0.96696,-0.947462,-0.945852,-0.987078,-0.981394,-0.98367,-0.973447,-0.959944,-0.969797,-0.949431,-0.978044,-0.946133,-0.972799
13,"SITTING",0.274328,-0.005877,-0.097247,0.925577,0.10177,0.075777,0.075287,-0.001123,-0.02324,-0.035512,-0.090269,0.082343,-0.09592,-0.041037,-0.046612,-0.957691,-0.957691,-0.989498,-0.951143,-0.992604,-0.990135,-0.959674,-0.956183,-0.009351,0.025346,0.154652,-0.992678,-0.983914,-0.985261,0.264214,-0.001933,0.092111,-0.983218,-0.982456,-0.968384,0.100551,-0.106179,0.013649,-0.956902,0.150539,-0.988349,0.360646,-0.973258,0.007675,-0.991724,0.191102,-0.989546,-0.938968,-0.938641,-0.981379,-0.951353,-0.93098,-0.992827,-0.984268,-0.987612,-0.985844,-0.979668,-0.966896,-0.991371,-0.991773,-0.989861,-0.937936,-0.937936,-0.988813,-0.963941,-0.991415,-0.989411,-0.933667,-0.934189,-0.993682,-0.985908,-0.988612,-0.986715,-0.978271,-0.969452,-0.93853,-0.988332,-0.964268,-0.991219
13,"LAYING",0.277758,-0.016789,-0.112124,0.942695,-0.239943,-0.052486,0.075863,0.00762,-0.000705,-0.029549,-0.075321,0.085471,-0.09812,-0.041287,-0.053926,-0.971564,-0.971564,-0.9868,-0.957825,-0.983638,-0.989426,-0.959428,-0.977567,0.032806,-0.030358,0.087427,-0.988198,-0.977753,-0.984609,0.237965,-0.047896,0.106886,-0.957154,-0.972913,-0.974394,-0.251063,-0.170676,-0.065252,-0.972394,0.093606,-0.981978,0.298745,-0.957489,-0.116505,-0.977197,0.175957,-0.991021,-0.949422,-0.967538,-0.992232,-0.974681,-0.976827,-0.987636,-0.977704,-0.986926,-0.955577,-0.971722,-0.973437,-0.978465,-0.980983,-0.985177,-0.96852,-0.96852,-0.981866,-0.94498,-0.976198,-0.991818,-0.94718,-0.964048,-0.988185,-0.979412,-0.987872,-0.955818,-0.971425,-0.975533,-0.970445,-0.980621,-0.946857,-0.976467
13,"WALKING",0.275883,-0.018566,-0.111431,0.910856,-0.283659,-0.1313,0.080959,0.003084,0.005972,-0.017421,-0.079847,0.078421,-0.09666,-0.031985,-0.063669,-0.135644,-0.135644,-0.133205,-0.21867,-0.303508,-0.33503,0.095515,-0.246852,-0.231463,0.01943,0.152161,-0.290461,-0.04392,-0.342264,-0.190906,-0.44712,-0.20451,-0.192856,-0.256214,-0.276608,-0.022909,0.074127,0.126014,-0.234601,0.253532,-0.152112,0.118031,-0.267472,0.302577,-0.338527,0.229038,-0.34698,0.141867,-0.220504,-0.972545,-0.9609,-0.948638,-0.22091,0.056549,-0.374633,-0.37606,-0.290024,-0.36337,-0.216812,-0.357761,-0.341766,-0.292546,-0.292546,-0.131789,-0.25324,-0.322118,-0.3533,0.092197,-0.269896,-0.219716,0.094674,-0.406173,-0.435715,-0.318619,-0.455334,-0.438389,-0.113592,-0.379952,-0.349286
13,"WALKING_DOWNSTAIRS",0.294908,-0.014372,-0.101994,0.941876,-0.211555,-0.095082,0.101705,-0.007519,-0.025298,-0.122672,-0.023721,0.111284,-0.06472,-0.066941,-0.051202,-0.029463,-0.029463,-0.127926,-0.102114,-0.323552,-0.07266,-0.036454,-0.151179,-0.385554,-0.014212,0.120051,-0.114852,-0.207812,-0.276138,-0.346609,-0.456641,-0.304014,-0.319677,-0.133829,-0.212907,-0.174692,0.066527,-0.034631,0.052879,0.082141,-0.028216,0.026643,-0.206122,0.257421,-0.2664,0.207436,-0.068156,-0.032125,-0.158333,-0.952643,-0.928544,-0.893963,-0.074091,-0.149028,-0.317047,-0.417014,-0.198848,-0.322774,-0.463737,-0.259163,-0.367089,-0.01561,-0.01561,-0.043396,-0.236763,-0.276492,-0.068044,-0.092444,-0.233315,-0.114745,-0.141775,-0.356579,-0.45219,-0.24966,-0.427008,-0.210913,-0.070989,-0.40056,-0.343095
13,"WALKING_UPSTAIRS",0.258204,-0.027739,-0.125767,0.847634,-0.357405,-0.207507,0.069244,-0.00128,-0.025413,-0.138294,0.00382,0.11668,-0.066482,-0.045305,-0.066165,-0.101154,-0.101154,-0.45619,-0.237183,-0.631965,-0.382461,-0.063656,-0.404785,-0.48008,-0.247166,-0.285177,-0.506212,-0.368996,-0.631496,-0.323344,-0.586022,-0.504003,-0.482113,-0.492176,-0.255339,-0.211194,-0.293383,-0.240721,-0.367523,-0.150905,-0.4251,-0.027838,-0.485477,-0.104131,-0.656089,0.107301,-0.296285,0.104471,-0.217211,-0.946442,-0.922055,-0.910271,-0.487326,-0.323334,-0.660921,-0.541067,-0.403572,-0.211805,-0.631038,-0.678806,-0.55088,-0.32634,-0.32634,-0.451226,-0.415659,-0.669216,-0.266081,0.114657,-0.184842,-0.514338,-0.3194,-0.689236,-0.562911,-0.364283,-0.272525,-0.409066,-0.491091,-0.470771,-0.712261
